UF,Município, Limite de Gasto Prefeito 1º Turno , Limite de Gasto Prefeito 2º Turno , Limite de Gasto Vereador , Limite Contratação Prefeito , Limite Contratação Vereador , Eleitorado Apto 
AC,ACRELÂNDIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 95 , 48 , 9 506 
PB,BELÉM, R$ 229 884,48 , R$ -   , R$ 14 118,14 , 141 , 71 , 14 139 
PB,BELÉM DO BREJO DO CRUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 60 , 30 , 6 032 
PB,BERNARDINO BATISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 28 , 14 , 2 846 
PB,BOA VENTURA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 49 , 25 , 4 917 
PB,BOA VISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 56 , 28 , 5 628 
PB,BOM JESUS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 32 , 16 , 3 205 
PB,BOM SUCESSO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 423 
PB,BONITO DE SANTA FÉ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 82 , 41 , 8 180 
PB,BOQUEIRÃO, R$ 108 039,06 , R$ -   , R$ 16 233,96 , 133 , 67 , 13 331 
PB,BORBOREMA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 42 , 21 , 4 151 
PB,BREJO DO CRUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 102 , 51 , 10 151 
PB,BREJO DOS SANTOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 59 , 30 , 5 868 
PB,CAAPORÃ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 174 , 87 , 17 429 
PB,CABACEIRAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 42 , 21 , 4 215 
PB,CABEDELO, R$ 207 094,18 , R$ -   , R$ 29 771,24 , 314 , 157 , 44 293 
PB,CACHOEIRA DOS ÍNDIOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 76 , 38 , 7 605 
PB,CACIMBA DE AREIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 33 , 17 , 3 310 
PB,CACIMBA DE DENTRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 142 , 71 , 14 228 
PB,CACIMBAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 168 
PB,CAIÇARA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 60 , 30 , 6 009 
PB,CAJAZEIRAS, R$ 424 978,87 , R$ -   , R$ 17 735,47 , 315 , 158 , 45 416 
PB,CAJAZEIRINHAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 33 , 17 , 3 321 
PB,CALDAS BRANDÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 54 , 27 , 5 361 
PB,CAMALAÚ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 50 , 25 , 5 042 
PB,CAMPINA GRANDE, R$ 3 495 432,44 , R$ 1 048 629,73 , R$ 144 260,40 , 544 , 213 , 274 006 
PB,CAPIM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 55 , 28 , 5 529 
PB,CARAÚBAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 737 
PB,CARRAPATEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 24 , 12 , 2 371 
PB,CASSERENGUE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 62 , 31 , 6 215 
PB,CATINGUEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 360 
PB,CATOLÉ DO ROCHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 218 , 109 , 21 818 
PB,CATURITÉ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 42 , 21 , 4 240 
PB,CONCEIÇÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 146 , 73 , 14 616 
PB,CONDADO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 58 , 29 , 5 780 
PB,CONDE, R$ 209 429,38 , R$ -   , R$ 10 803,91 , 199 , 100 , 19 922 
PB,CONGO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 441 
PB,COREMAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 125 , 63 , 12 462 
PB,COXIXOLA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 17 , 9 , 1 742 
PB,CRUZ DO ESPÍRITO SANTO, R$ 108 039,06 , R$ -   , R$ 14 002,53 , 155 , 78 , 15 518 
PB,CUBATI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 60 , 30 , 5 977 
PB,CUITÉ, R$ 178 293,92 , R$ -   , R$ 17 492,69 , 170 , 85 , 17 013 
PB,CUITÉ DE MAMANGUAPE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 66 , 33 , 6 582 
PB,CUITEGI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 54 , 27 , 5 380 
PB,CURRAL DE CIMA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 46 , 23 , 4 592 
PB,CURRAL VELHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 2 022 
PB,DAMIÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 47 , 24 , 4 688 
PB,DESTERRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 125 
PB,DIAMANTE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 218 
PB,DONA INÊS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 79 , 40 , 7 933 
PB,DUAS ESTRADAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 696 
PB,EMAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 3 001 
PB,ESPERANÇA, R$ 265 040,71 , R$ -   , R$ 10 803,91 , 229 , 115 , 22 885 
PB,FAGUNDES, R$ 108 039,06 , R$ -   , R$ 18 065,63 , 102 , 51 , 10 204 
PB,FREI MARTINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 907 
PB,GADO BRAVO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 74 , 37 , 7 407 
PB,GUARABIRA, R$ 327 145,06 , R$ -   , R$ 31 038,72 , 308 , 154 , 38 459 
PB,GURINHÉM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 119 , 60 , 11 884 
PB,GURJÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 912 
PB,IBIARA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 56 , 28 , 5 587 
PB,IGARACY, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 243 
PB,IMACULADA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 7 958 
PB,INGÁ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 146 , 73 , 14 554 
PB,ITABAIANA, R$ 108 039,06 , R$ -   , R$ 16 609,53 , 200 , 100 , 20 042 
PB,ITAPORANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 158 , 79 , 15 849 
PB,ITAPOROROCA, R$ 108 039,06 , R$ -   , R$ 20 771,03 , 117 , 59 , 11 720 
PB,ITATUBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 86 , 43 , 8 554 
PB,JACARAÚ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 121 , 61 , 12 109 
PB,JERICÓ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 66 , 33 , 6 641 
PB,JOÃO PESSOA, R$ 2 465 246,00 , R$ 739 573,80 , R$ 273 874,03 , 759 , 213 , 489 028 
PB,JOCA CLAUDINO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 28 , 14 , 2 825 
PB,JUAREZ TÁVORA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 72 , 36 , 7 207 
PB,JUAZEIRINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 121 , 61 , 12 098 
PB,JUNCO DO SERIDÓ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 49 , 25 , 4 920 
PB,JURIPIRANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 100 , 50 , 10 026 
PB,JURU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 79 , 40 , 7 948 
PB,LAGOA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 43 , 22 , 4 258 
PB,LAGOA DE DENTRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 60 , 30 , 6 012 
PB,LAGOA SECA, R$ 108 039,06 , R$ -   , R$ 14 366,36 , 189 , 95 , 18 878 
PB,LASTRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 35 , 18 , 3 529 
PB,LIVRAMENTO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 54 , 27 , 5 406 
PB,LOGRADOURO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 32 , 16 , 3 228 
PB,LUCENA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 109 , 55 , 10 939 
PB,MÃE D'ÁGUA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 39 , 20 , 3 884 
PB,MALTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 51 , 26 , 5 144 
PB,MAMANGUAPE, R$ 144 759,66 , R$ -   , R$ 17 223,89 , 300 , 150 , 29 999 
PB,MANAÍRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 89 , 45 , 8 931 
PB,MARCAÇÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 65 , 33 , 6 549 
PB,MARI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 173 , 87 , 17 261 
PB,MARIZÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 51 , 26 , 5 123 
PB,MASSARANDUBA, R$ 149 114,41 , R$ -   , R$ 10 803,91 , 105 , 53 , 10 527 
PB,MATARACA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 74 , 37 , 7 383 
PB,MATINHAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 980 
PB,MATO GROSSO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 2 977 
PB,MATURÉIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 50 , 25 , 4 950 
PB,MOGEIRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 119 , 60 , 11 886 
PB,MONTADAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 082 
PB,MONTE HOREBE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 4 043 
PB,MONTEIRO, R$ 169 865,39 , R$ -   , R$ 10 803,91 , 228 , 114 , 22 844 
PB,MULUNGU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 94 , 47 , 9 396 
PB,NATUBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 70 , 35 , 7 042 
PB,NAZAREZINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 58 , 29 , 5 782 
PB,NOVA FLORESTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 81 , 41 , 8 108 
PB,NOVA OLINDA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 811 
PB,NOVA PALMEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 35 , 18 , 3 468 
PB,OLHO D'ÁGUA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 64 , 32 , 6 385 
PB,OLIVEDOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 428 
PB,OURO VELHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 929 
PB,PARARI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 2 048 
PB,PASSAGEM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 22 , 11 , 2 220 
PB,PATOS, R$ 573 539,75 , R$ -   , R$ 71 500,41 , 331 , 166 , 61 044 
PB,PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 93 , 47 , 9 299 
PB,PEDRA BRANCA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 577 
PB,PEDRA LAVRADA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 60 , 30 , 6 022 
PB,PEDRAS DE FOGO, R$ 280 958,52 , R$ -   , R$ 10 803,91 , 213 , 107 , 21 269 
PB,PEDRO RÉGIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 45 , 23 , 4 513 
PB,PIANCÓ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 121 , 61 , 12 085 
PB,PICUÍ, R$ 108 039,06 , R$ -   , R$ 13 824,33 , 148 , 74 , 14 832 
PB,PILAR, R$ 419 478,18 , R$ -   , R$ 14 392,31 , 97 , 49 , 9 702 
PB,PILÕES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 63 , 32 , 6 321 
PB,PILÕEZINHOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 761 
PB,PIRPIRITUBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 8 049 
PB,PITIMBU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 116 , 58 , 11 642 
PB,POCINHOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 137 , 69 , 13 720 
PB,POÇO DANTAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 782 
PB,POÇO DE JOSÉ DE MOURA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 074 
PB,POMBAL, R$ 138 529,82 , R$ -   , R$ 10 803,91 , 237 , 119 , 23 705 
PB,PRATA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 760 
PB,PRINCESA ISABEL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 158 , 79 , 15 827 
PB,PUXINANÃ, R$ 108 039,06 , R$ -   , R$ 22 662,28 , 113 , 57 , 11 278 
PB,QUEIMADAS, R$ 200 816,43 , R$ -   , R$ 10 803,91 , 305 , 153 , 34 603 
PB,QUIXABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 19 , 10 , 1 879 
PB,REMÍGIO, R$ 165 881,35 , R$ -   , R$ 13 434,60 , 127 , 64 , 12 692 
PB,RIACHÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 371 
PB,RIACHÃO DO BACAMARTE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 46 , 23 , 4 615 
PB,RIACHÃO DO POÇO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 381 
PB,RIACHO DE SANTO ANTÔNIO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 21 , 11 , 2 073 
PB,RIACHO DOS CAVALOS, R$ 548 761,96 , R$ -   , R$ 10 803,91 , 75 , 38 , 7 508 
PB,RIO TINTO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 191 , 96 , 19 061 
PB,SALGADINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 28 , 14 , 2 810 
PB,SALGADO DE SÃO FÉLIX, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 114 , 57 , 11 385 
PB,SANTA CECÍLIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 66 , 33 , 6 614 
PB,SANTA CRUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 53 , 27 , 5 302 
PB,SANTA HELENA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 57 , 29 , 5 663 
PB,SANTA INÊS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 951 
PB,SANTA LUZIA, R$ 108 039,06 , R$ -   , R$ 21 757,55 , 109 , 55 , 10 852 
PB,SANTA RITA, R$ 319 830,14 , R$ -   , R$ 21 632,42 , 359 , 180 , 88 677 
PB,SANTA TERESINHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 764 
PB,SANTANA DE MANGUEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 783 
PB,SANTANA DOS GARROTES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 59 , 30 , 5 943 
PB,SANTO ANDRÉ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 26 , 13 , 2 584 
PB,SÃO BENTINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 33 , 17 , 3 340 
PB,SÃO BENTO, R$ 227 164,05 , R$ -   , R$ 23 077,12 , 262 , 131 , 26 218 
PB,SÃO DOMINGOS DE POMBAL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 28 , 14 , 2 783 
PB,SÃO DOMINGOS DO CARIRI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 27 , 14 , 2 659 
PB,SÃO FRANCISCO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 633 
PB,SÃO JOÃO DO CARIRI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 967 
PB,SÃO JOÃO DO RIO DO PEIXE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 147 , 74 , 14 685 
PB,SÃO JOÃO DO TIGRE, R$ 170 602,55 , R$ -   , R$ 10 803,91 , 35 , 18 , 3 548 
PB,SÃO JOSÉ DA LAGOA TAPADA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 074 
PB,SÃO JOSÉ DE CAIANA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 46 , 23 , 4 587 
PB,SÃO JOSÉ DE ESPINHARAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 811 
PB,SÃO JOSÉ DE PIRANHAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 155 , 78 , 15 486 
PB,SÃO JOSÉ DE PRINCESA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 596 
PB,SÃO JOSÉ DO BONFIM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 33 , 17 , 3 320 
PB,SÃO JOSÉ DO BREJO DO CRUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 1 953 
PB,SÃO JOSÉ DO SABUGI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 622 
PB,SÃO JOSÉ DOS CORDEIROS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 2 983 
PB,SÃO JOSÉ DOS RAMOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 182 
PB,SÃO MAMEDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 63 , 32 , 6 258 
PB,SÃO MIGUEL DE TAIPU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 59 , 30 , 5 920 
PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 83 , 42 , 8 256 
PB,SÃO SEBASTIÃO DO UMBUZEIRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 28 , 14 , 2 834 
PB,SÃO VICENTE DO SERIDÓ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 7 964 
PB,SAPÉ, R$ 198 340,40 , R$ -   , R$ 13 894,74 , 309 , 155 , 38 960 
PB,SERRA BRANCA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 96 , 48 , 9 559 
PB,SERRA DA RAIZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 537 
PB,SERRA GRANDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 32 , 16 , 3 170 
PB,SERRA REDONDA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 67 , 34 , 6 653 
PB,SERRARIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 786 
PB,SERTÃOZINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 43 , 22 , 4 279 
PB,SOBRADO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 73 , 37 , 7 287 
PB,SOLÂNEA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 227 , 114 , 22 747 
PB,SOLEDADE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 103 , 52 , 10 328 
PB,SOSSÊGO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 31 , 16 , 3 109 
PB,SOUSA, R$ 338 606,69 , R$ -   , R$ 53 336,02 , 314 , 157 , 43 564 
PB,SUMÉ, R$ 108 039,06 , R$ -   , R$ 65 664,73 , 121 , 61 , 12 143 
PB,TACIMA, R$ 108 039,06 , R$ -   , R$ 17 284,63 , 78 , 39 , 7 818 
PB,TAPEROÁ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 102 , 51 , 10 176 
PB,TAVARES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 118 , 59 , 11 773 
PB,TEIXEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 103 , 52 , 10 262 
PB,TENÓRIO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 514 
PB,TRIUNFO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 76 , 38 , 7 598 
PB,UIRAÚNA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 116 , 58 , 11 600 
PB,UMBUZEIRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 68 , 34 , 6 809 
PB,VÁRZEA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 23 , 12 , 2 336 
PB,VIEIRÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 47 , 24 , 4 747 
PB,VISTA SERRANA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 31 , 16 , 3 117 
PB,ZABELÊ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 2 002 
PE,ABREU E LIMA, R$ 220 265,66 , R$ -   , R$ 25 046,79 , 350 , 175 , 79 789 
PE,AFOGADOS DA INGAZEIRA, R$ 245 570,92 , R$ -   , R$ 16 853,92 , 267 , 134 , 26 726 
PE,AFRÂNIO, R$ 237 166,63 , R$ -   , R$ 14 559,91 , 158 , 79 , 15 776 
PE,AGRESTINA, R$ 140 411,85 , R$ -   , R$ 10 803,91 , 205 , 103 , 20 502 
PE,ÁGUA PRETA, R$ 233 927,68 , R$ -   , R$ 10 803,91 , 233 , 117 , 23 277 
PE,ÁGUAS BELAS, R$ 451 873,23 , R$ -   , R$ 42 490,59 , 301 , 151 , 30 896 
PE,ALAGOINHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 120 , 60 , 12 006 
PE,ALIANÇA, R$ 138 436,19 , R$ -   , R$ 20 599,23 , 265 , 133 , 26 491 
PE,ALTINHO, R$ 162 857,52 , R$ -   , R$ 10 803,91 , 156 , 78 , 15 583 
PE,AMARAJI, R$ 135 396,12 , R$ -   , R$ 10 803,91 , 155 , 78 , 15 505 
PE,ANGELIM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 87 , 44 , 8 659 
PE,ARAÇOIABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 145 , 73 , 14 546 
PE,ARARIPINA, R$ 235 601,53 , R$ -   , R$ 35 393,22 , 323 , 162 , 53 291 
PE,ARCOVERDE, R$ 154 299,74 , R$ -   , R$ 45 880,10 , 314 , 157 , 44 218 
PE,BARRA DE GUABIRABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 105 , 53 , 10 540 
PE,BARREIROS, R$ 258 480,96 , R$ -   , R$ 10 803,91 , 295 , 148 , 29 528 
PE,BELÉM DE MARIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 93 , 47 , 9 260 
PE,BELÉM DE SÃO FRANCISCO, R$ 163 230,26 , R$ -   , R$ 10 803,91 , 154 , 77 , 15 439 
PE,BELO JARDIM, R$ 240 747,53 , R$ -   , R$ 26 521,13 , 330 , 165 , 60 062 
PE,BETÂNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 101 , 51 , 10 122 
PE,BEZERROS, R$ 418 679,36 , R$ -   , R$ 18 651,67 , 312 , 156 , 41 946 
PE,BODOCÓ, R$ 108 039,06 , R$ -   , R$ 15 347,82 , 266 , 133 , 26 593 
PE,BOM CONSELHO, R$ 108 039,06 , R$ -   , R$ 22 485,21 , 305 , 153 , 35 457 
PE,BOM JARDIM, R$ 239 981,03 , R$ -   , R$ 35 608,58 , 268 , 134 , 26 752 
PE,BONITO, R$ 108 039,06 , R$ -   , R$ 24 019,83 , 273 , 137 , 27 285 
PE,BREJÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 86 , 43 , 8 592 
PE,BREJINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 71 , 36 , 7 087 
PE,BREJO DA MADRE DE DEUS, R$ 282 702,97 , R$ -   , R$ 29 659,92 , 302 , 151 , 31 576 
PE,BUENOS AIRES, R$ 163 230,92 , R$ -   , R$ 10 803,91 , 114 , 57 , 11 399 
PE,BUÍQUE, R$ 172 003,57 , R$ -   , R$ 14 981,26 , 308 , 154 , 38 492 
PE,CABO DE SANTO AGOSTINHO, R$ 689 470,66 , R$ -   , R$ 96 474,36 , 432 , 216 , 162 229 
PE,CABROBÓ, R$ 108 039,06 , R$ -   , R$ 17 529,48 , 245 , 123 , 24 451 
PE,CACHOEIRINHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 148 , 74 , 14 826 
PE,CAETÉS, R$ 108 039,06 , R$ -   , R$ 23 408,22 , 197 , 99 , 19 715 
PE,CALÇADO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 88 , 44 , 8 808 
PE,CALUMBI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 66 , 33 , 6 602 
PE,CAMARAGIBE, R$ 449 339,45 , R$ -   , R$ 21 221,89 , 392 , 196 , 121 877 
PE,CAMOCIM DE SÃO FÉLIX, R$ 165 121,56 , R$ -   , R$ 24 084,49 , 134 , 67 , 13 419 
PE,CAMUTANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 70 , 35 , 7 038 
PE,CANHOTINHO, R$ 143 258,28 , R$ -   , R$ 10 803,91 , 159 , 80 , 15 900 
PE,CAPOEIRAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 161 , 81 , 16 133 
PE,CARNAÍBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 142 , 71 , 14 170 
PE,CARNAUBEIRA DA PENHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 110 , 55 , 11 026 
PE,CARPINA, R$ 397 934,36 , R$ -   , R$ 43 851,08 , 326 , 163 , 56 290 
PE,CARUARU, R$ 2 619 231,31 , R$ 785 769,39 , R$ 131 125,02 , 480 , 240 , 209 898 
PE,CASINHAS, R$ 167 598,34 , R$ -   , R$ 10 803,91 , 129 , 65 , 12 908 
PE,CATENDE, R$ 108 039,06 , R$ -   , R$ 21 609,80 , 241 , 121 , 24 085 
PE,CEDRO, R$ 108 039,06 , R$ -   , R$ 24 362,80 , 97 , 49 , 9 720 
PE,CHÃ DE ALEGRIA, R$ 108 039,06 , R$ -   , R$ 13 681,25 , 110 , 55 , 10 965 
PE,CHÃ GRANDE, R$ 188 632,77 , R$ -   , R$ 37 453,15 , 179 , 90 , 17 923 
PE,CONDADO, R$ 210 107,72 , R$ -   , R$ 15 646,05 , 199 , 100 , 19 912 
